year_month,current_price,old_price,price_diff,product_name,brand,vendor
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-03,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-04,6.49,7.29,-0.7999999999999998,Large Brown Eggs From The Nests Of Free Run Hens,GoldEgg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-05,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-06,7.99,8.09,-0.09999999999999964,Golden D Large White Eggs With Vitamin D,Gold Egg,Metro
2024-02,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-02,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-03,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-04,7.79,8.09,-0.2999999999999998,Organic Free Run Hence Extra Large Brown Eggs,Life Smart,Metro
2024-02,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,3.49,3.99,-0.5,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,5.99,6.69,-0.7000000000000002,Nestlaid™ Large Omega-3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.09,-0.5999999999999996,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.39,6.99,-0.6000000000000005,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.39,6.99,-0.6000000000000005,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.39,6.99,-0.6000000000000005,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.39,6.99,-0.6000000000000005,"Large Brown Omega-3 Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-10,6.49,8.09,-1.5999999999999996,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-03,6.59,7.59,-1,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-03,6.59,7.59,-1,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-03,6.59,7.59,-1,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-03,6.59,7.59,-1,Large Free Run Omega 3 Eggs,Burnbrae Farms,Metro
2024-06,4.59,5.09,-0.5,Extra-Large White Eggs,Burnbrae Farms,Metro
2024-06,4.59,5.09,-0.5,Extra-Large White Eggs,Burnbrae Farms,Metro
2024-10,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,5.49,6.09,-0.5999999999999996,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,5.49,5.89,-0.39999999999999947,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,5.49,5.89,-0.39999999999999947,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,5.49,5.89,-0.39999999999999947,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,5.49,5.89,-0.39999999999999947,"Nature'S Best™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-07,4.59,5.09,-0.5,Extra Large White Eggs,Selection,Metro
2024-06,4.59,5.09,-0.5,Extra Large White Eggs,Selection,Metro
2024-06,4.59,5.09,-0.5,Extra Large White Eggs,Selection,Metro
2024-07,5.49,6.89,-1.3999999999999995,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-07,5.49,6.89,-1.3999999999999995,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-10,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-11,6.49,7.29,-0.7999999999999998,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.49,7.19,-0.7000000000000002,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.49,7.19,-0.7000000000000002,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.49,7.19,-0.7000000000000002,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-03,6.49,7.19,-0.7000000000000002,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-06,5.49,6.89,-1.3999999999999995,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-06,5.49,6.89,-1.3999999999999995,"Free Run™ Large Eggs, Naturegg",Burnbrae Farms,Metro
2024-06,4.59,5.29,-0.7000000000000002,Large Brown Eggs,Burnbrae Farms,Metro
2024-06,4.59,5.29,-0.7000000000000002,Large Brown Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.49,5.99,-1.5,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
2024-06,4.99,5.99,-1,Original Fat Free Liquid Eggs,Burnbrae Farms,Metro
